run_valid,group,scenario,backend,op,ok,excluded_invalid_samples,unsupported,failed,reason,metric,unit,n,min,median,p95,max,mean,stddev,cv,method
true,git,git/history,amber-rust,gc,3,0,0,0,,store_apparent_bytes,bytes,3,120641576,120641576,120641576,120641576,120641576,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,gc,3,0,0,0,,store_allocated_bytes,bytes,3,118616064,118620160,118620160,118620160,118618794.66666667,2364.8267026007074,0.000019936357549797736,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,gc,3,0,0,0,,reclaimed_bytes,bytes,3,-114688,-114688,-110592,-110592,-113322.66666666667,2364.8267026007074,-0.020868082018902136,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,list_head,3,0,0,0,,wall_ns,ns,3,116316389,131776284,132369923,132369923,126820865.33333333,9101984.349236727,0.07177040091402358,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,list_head,3,0,0,0,,cpu_ns,ns,3,106588000,122039000,122784000,122784000,117137000,9143293.006351706,0.07805640409393877,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,list_head,3,0,0,0,,max_rss_bytes,bytes,3,67346432,85401600,93515776,93515776,82087936,13395667.88839795,0.16318680358095433,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,read_all_versions,3,0,0,0,,wall_ns,ns,3,1323827344,1378930985,1427177183,1427177183,1376645170.6666667,51712822.5463118,0.03756438016723575,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,read_all_versions,3,0,0,0,,cpu_ns,ns,3,1300583000,1354376000,1404062000,1404062000,1353007000,51753081.85026279,0.03825041692338827,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,read_all_versions,3,0,0,0,,max_rss_bytes,bytes,3,121884672,122503168,122642432,122642432,122343424,403346.82786901895,0.0032968410943690686,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,read_all_versions,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,4030375466.0012665,4171390712.494578,4345022732.813412,4345022732.813412,4182262970.4364185,157605139.89922336,0.037684177444915014,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,read_all_versions,3,0,0,0,,logical_bytes,bytes,3,5752059904,5752059904,5752059904,5752059904,5752059904,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,checkout_version,3,0,0,0,,wall_ns,ns,3,160290081,160451891,161975172,161975172,160905714.66666666,929704.1786989737,0.0057779438140214915,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,checkout_version,3,0,0,0,,cpu_ns,ns,3,159162000,159275000,160804000,160804000,159747000,917130.8521688713,0.005741146013188801,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,checkout_version,3,0,0,0,,max_rss_bytes,bytes,3,121790464,122195968,122380288,122380288,122122240,301744.844582306,0.0024708426948466225,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,ref_delete,3,0,0,0,,wall_ns,ns,3,4601802,4687913,4798068,4798068,4695927.666666667,98378.15738431644,0.02094967477515442,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,ref_delete,3,0,0,0,,cpu_ns,ns,3,4177000,4301000,4395000,4395000,4291000,109343.49546269316,0.025482054407525788,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-rust,ref_delete,3,0,0,0,,max_rss_bytes,bytes,3,67346432,85401600,93515776,93515776,82087936,13395667.88839795,0.16318680358095433,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_fresh,3,0,0,0,,wall_ns,ns,3,13828262854,13834805094,13838603581,13838603581,13833890509.666666,5230679.410862067,0.0003781061739072635,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_fresh,3,0,0,0,,cpu_ns,ns,3,13760927000,13769361000,13773022000,13773022000,13767770000,6202476.682745369,0.0004505069944330396,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_fresh,3,0,0,0,,max_rss_bytes,bytes,3,72441856,91164672,92999680,92999680,85535402.66666667,11376402.631067052,0.13300226895991993,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_fresh,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,157499201.4362262,157542444.45013934,157616978.79278684,157616978.79278684,157552874.8930508,59577.44568291071,0.00037814254880053923,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_fresh,3,0,0,0,,logical_bytes,bytes,3,2179569013,2179569013,2179569013,2179569013,2179569013,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_fresh,3,0,0,0,,store_apparent_bytes,bytes,3,1360451243,1360451243,1360451243,1360451243,1360451243,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_fresh,3,0,0,0,,store_allocated_bytes,bytes,3,1374408704,1374408704,1374408704,1374408704,1374408704,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_repeat,3,0,0,0,,wall_ns,ns,3,3141780808,3145452119,3148124246,3148124246,3145119057.6666665,3184807.498701033,0.0010126190583906896,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_repeat,3,0,0,0,,cpu_ns,ns,3,3125935000,3130665000,3132908000,3132908000,3129836000,3559650.6851094253,0.0011373281811281567,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_repeat,3,0,0,0,,max_rss_bytes,bytes,3,72392704,91164672,92999680,92999680,85519018.66666667,11404688.340164203,0.13335850338293798,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_repeat,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,692338943.0291246,692927099.3617691,693736815.5824574,693736815.5824574,693000952.6577836,701856.5742653285,0.0010127786571917138,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_repeat,3,0,0,0,,logical_bytes,bytes,3,2179569013,2179569013,2179569013,2179569013,2179569013,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_repeat,3,0,0,0,,store_apparent_bytes,bytes,3,1360451552,1360451552,1360451552,1360451552,1360451552,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_repeat,3,0,0,0,,store_allocated_bytes,bytes,3,1374420992,1374420992,1374420992,1374420992,1374420992,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_changed,3,0,0,0,,wall_ns,ns,3,3185822926,3188882003,3192318566,3192318566,3189007831.6666665,3249647.5797255817,0.0010190152396167755,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_changed,3,0,0,0,,cpu_ns,ns,3,3170541000,3173498000,3176830000,3176830000,3173623000,3146362.820782117,0.0009914103914617826,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_changed,3,0,0,0,,max_rss_bytes,bytes,3,72527872,91164672,92999680,92999680,85564074.66666667,11326903.750134956,0.13237919996518813,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_changed,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,682878891.2917032,683614809.500369,684271227.1322263,684271227.1322263,683588309.3080996,696546.0992239111,0.001018955546400328,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_changed,3,0,0,0,,logical_bytes,bytes,3,2179966963,2179966963,2179966963,2179966963,2179966963,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_changed,3,0,0,0,,store_apparent_bytes,bytes,3,1366605120,1366605120,1366605120,1366605120,1366605120,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,ingest_changed,3,0,0,0,,store_allocated_bytes,bytes,3,1383510016,1383510016,1383510016,1383510016,1383510016,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,list_recursive,3,0,0,0,,wall_ns,ns,3,55318481,56373148,56388459,56388459,56026696,613379.956755191,0.010947994448132208,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,list_recursive,3,0,0,0,,cpu_ns,ns,3,54781000,56030000,56063000,56063000,55624666.666666664,730823.051999137,0.013138470678460462,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,git,list_recursive,3,0,0,0,,max_rss_bytes,bytes,3,67346432,91164672,92999680,92999680,83836928,14310630.920212008,0.17069603170827072,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
